start,end,location_id
24746240,24746367,423230
24746368,24746495,103990
24746496,24747007,42148
24747008,24747263,17
24747264,24750079,11716
24750080,24751103,427708
24751104,24751231,107665
24751232,24751359,105096
24751360,24751615,423203
24751616,24752127,153116
24752128,24752383,104892
24752384,24752639,423180
24752640,24753151,423203
24753152,24754175,105096
24754176,24754303,427724
24754304,24754431,46137
24754432,24754687,11716
24754688,24755199,206228
24755200,24756223,11716
24756224,24757247,352540
24757248,24759295,11716
24759296,24759551,423186
24759552,24759807,17
24759808,24760063,428112
24760064,24760319,17
24760320,24760575,352757
24760576,24760831,17
24760832,24761343,423239
24761344,24761599,429407
24761600,24761855,433032
24761856,24762367,17
24762368,24762623,21568
24762624,24763135,17
24763136,24763391,104098
24763392,24763647,17
24763648,24763903,423170
24763904,24764671,17
24764672,24764927,423156
24764928,24780799,17
24780800,24788223,22549
24788224,24788479,124707
24788480,24788991,423301
24788992,24792831,22549
24792832,24792959,387913
24792960,24793983,22549
24793984,24794111,387882
24794112,24794879,22549
24794880,24795007,387883
24795008,24795135,36791
24795136,24795647,22549
24795648,24795775,423301
24795776,24795903,17
24795904,24796543,22549
24796544,24796671,423422
24796672,24797183,22549
24797184,24797439,17
24797440,24797695,22549
24797696,24797951,384944
24797952,24798207,17
24798208,24800639,22549
24800640,24800767,384945
24800768,24803583,22549
24803584,24803711,423301
24803712,24803839,387883
24803840,24805375,22549
24805376,24813567,17
24813568,24815615,22549
24815616,24815743,387896
24815744,24815871,212427
24815872,24816127,22549
24816128,24816383,388009
24816384,24816639,425490
24816640,24817151,22549
24817152,24817407,17
24817408,24817663,400470
24817664,24819711,22549
24819712,24820735,104664
24820736,24821247,387885
24821248,24821503,17
24821504,24821759,384826
24821760,24824319,22549
24824320,24824575,17
24824576,24824831,411246
24824832,24833023,22549
24833024,24834047,104664
24834048,24835071,186145
24835072,24835199,423301
24835200,24835327,22549
24835328,24835583,387880
24835584,24836095,196172
24836096,24837631,22549
24837632,24837887,388863
24837888,24838015,388406
24838016,24838143,108451
24838144,24838783,29901
24838784,24838911,423315
24838912,24839167,411254
24839168,24839423,411241
24839424,24839679,124550
24839680,24840191,29901
24840192,24841215,411254
24841216,24843263,29901
24843264,24844287,411254
24844288,24845311,29901
24845312,24845567,17
24845568,24855551,29901
24855552,24855679,104097
24855680,24856319,17
24856320,24856575,427776
24856576,24857087,17
24857088,24857343,29901
24857344,24857855,17
24857856,24858111,427754
24858112,24858367,17
24858368,24858623,387828
24858624,24870911,17
24870912,24873727,29901
24873728,24873855,427753
24873856,24873983,388080
24873984,24875007,411254
24875008,24879103,29901
24879104,24880127,151805
24880128,24882175,29901
24882176,24883199,422085
24883200,24884223,29901
24884224,24884735,17
24884736,24885247,411254
24885248,24887551,29901
24887552,24887807,17
24887808,24888319,29901
24888320,24888575,17
24888576,24888831,29901
24888832,24889087,17
24889088,24889343,397401
24889344,24889855,17
24889856,24890111,192998
24890112,24891391,17
24891392,24891647,427765
24891648,24914431,17
24914432,24914687,411254
24914688,24925439,17
24925440,24925695,411254
24925696,24936191,17
24936192,24936447,29901
24936448,24947199,17
24947200,24947455,411254
24947456,24958207,17
24958208,24958463,411254
24958464,24968959,17
24968960,24969215,411254
24969216,24979967,17
24979968,24980223,423314
24980224,24990975,17
24990976,24991231,29901
24991232,25001727,17
25001728,25001983,411254
25001984,25012735,17
25012736,25012991,411254
25012992,25023743,17
25023744,25023999,411254
25024000,25034495,17
25034496,25034751,29901
25034752,25045503,17
25045504,25045759,22549
25045760,25056511,17
25056512,25056767,22549
25056768,25067263,17
25067264,25067519,22549
25067520,25078271,17
25078272,25078527,411246
25078528,25089279,17
25089280,25089535,411246
25089536,25100031,17
25100032,25100287,22549
25100288,25111039,17
25111040,25111295,22549
25111296,25122047,17
25122048,25122303,22549
25122304,25132799,17
25132800,25133055,411246
25133056,25143807,17
25143808,25144063,22549
25144064,25154815,17
25154816,25155071,411246
25155072,25165567,17
25165568,25165823,22549
25165824,27167487,17
27167488,27167743,14409
27167744,27262975,17
27262976,27273983,21248
27273984,27274239,104163
27274240,27354367,21248
27354368,27354623,114753
27354624,27436031,21248
27436032,27436543,104163
27436544,27441407,21248
27441408,27441663,104163
27441664,27559679,21248
27559680,27559935,104163
27559936,27607551,21248
27607552,27607807,59981
27607808,27608319,21248
27608320,27608831,59981
27608832,27620607,21248
27620608,27620863,59981
27620864,27631871,21248
27631872,27632127,59981
27632128,27634687,21248
27634688,27634943,59981
27634944,27637247,21248
27637248,27637503,59981
27637504,27638271,21248
27638272,27638527,59981
27638528,27804159,21248
27804160,27804415,59981
27804416,27809791,21248
27809792,27810303,59981
27810304,27811583,21248
27811584,27811839,59981
27811840,27852799,21248
27852800,27861759,218
27861760,27862271,104163
27862272,27863551,218
27863552,27863807,21248
27863808,27873279,218
27873280,27873535,21248
27873536,27879935,218
27879936,27880191,21248
27880192,27892991,218
27892992,27893247,52436
27893248,27896063,218
27896064,27896319,52436
27896320,27898879,218
27898880,27899135,52436
27899136,27918335,218
27918336,27947263,21248
27947264,27947519,59981
27947520,27983871,21248
27983872,27987711,218
27987712,27987967,52436
27987968,27996671,218
27996672,27997183,21248
27997184,27997439,218
27997440,27997951,21248
27997952,27998207,218
27998208,27998719,21248
27998720,27998975,218
27998976,27999231,21248
27999232,27999999,218
28000000,28000255,21248
28000256,28010495,218
28010496,28011007,21248
28011008,28012031,218
28012032,28012287,21248
28012288,28012799,218
28012800,28013823,21248
28013824,28014847,218
28014848,28015103,21248
28015104,28015871,218
28015872,28016127,21248
28016128,28016383,218
28016384,28016639,21248
28016640,28024831,218
28024832,28025087,21248
28025088,28025343,218
28025344,28025599,21248
28025600,28026623,218
28026624,28026879,21248
28026880,28028415,218
28028416,28028927,21248
28028928,28029439,218
28029440,28029695,21248
28029696,28030975,218
28030976,28031999,21248
28032000,28034047,218
28034048,28034303,21248
28034304,28035839,218
28035840,28036095,21248
28036096,28037119,218
28037120,28037375,21248
28037376,28041215,218
28041216,28041471,21248
28041472,28042495,218
28042496,28042751,21248
28042752,28043263,218
28043264,28043519,104163
28043520,28048895,218
28048896,28049151,21248
28049152,28049407,218
28049408,28081919,21248
28081920,28082175,47265
28082176,28107519,21248
28107520,28107775,47265
28107776,28306943,21248
28306944,28307199,47265
28307200,28311551,21248
28311552,28442623,22883
28442624,28443135,17
28443136,28443391,42144
28443392,28443647,17
28443648,28443903,423415
28443904,28444671,17
28444672,28444927,423303
28444928,28445183,22549
28445184,28445439,108592
28445440,28445951,17
28445952,28446207,352813
28446208,28446719,17
28446720,28446975,423406
28446976,28448255,17
28448256,28448511,29901
28448512,28448767,22549
28448768,28450047,17
28450048,28450303,422070
28450304,28450815,17
28450816,28451071,15039
28451072,28451327,17
28451328,28451583,125131
28451584,28452095,17
28452096,28452223,105051
28452224,28452351,104302
28452352,28453375,17
28453376,28453631,124591
28453632,28454655,17
28454656,28454911,423180
28454912,28455167,17
28455168,28455423,15039
28455424,28455679,11716
28455680,28456191,17
28456192,28456255,22549
28456256,28456703,17
28456704,28456959,389379
28456960,28466431,17
28466432,28466687,108445
28466688,28469503,17
28469504,28469759,11716
28469760,28471551,17
28471552,28471807,30595
28471808,28472063,17
28472064,28472319,11716
28472320,28473087,17
28473088,28473343,425526
28473344,28474367,17
28474368,28474623,427651
28474624,28476927,17
28476928,28477183,105147
28477184,28479231,17
28479232,28479487,423217
28479488,28479743,17
28479744,28479999,423162
28480000,28481279,17
28481280,28481535,423217
28481536,28481791,428800
28481792,28482815,17
28482816,28483071,152182
28483072,28484479,17
28484480,28484607,423195
28484608,28485375,17
28485376,28485631,423396
28485632,28489471,17
28489472,28489727,15039
28489728,28491263,17
28491264,28491519,152188
28491520,28493055,17
28493056,28493311,15014
28493312,28494591,17
28494592,28494847,11716
28494848,28499199,17
28499200,28499455,15039
28499456,28501247,17
28501248,28501503,423288
28501504,28501759,423314
28501760,28502783,17
28502784,28503039,180525
28503040,28503551,17
28503552,28503807,423395
28503808,28506111,17
28506112,28506367,29901
28506368,28506879,17
28506880,28507135,104302
28507136,28507391,17
28507392,28507647,105091
28507648,28540927,17
28540928,28542463,209
28542464,28542719,449906
28542720,28548863,209
28548864,28549119,327905
28549120,28551423,209
28551424,28551679,22537
28551680,28573695,209
28573696,28835839,234748
28835840,28901375,47667
28901376,28925951,104110
28925952,28950527,47667
28950528,28966911,104110
28966912,28967167,103
28967168,28967423,107246
28967424,28967935,103
28967936,28968447,107246
28968448,28969727,103
28969728,28970495,107246
28970496,28971007,103
28971008,28971263,107246
28971264,28974079,103
28974080,28974335,107246
28974336,28979711,103
28979712,28980223,107367
28980224,28991487,103
28991488,28991999,459891
28992000,28993279,103
28993280,28993535,449890
28993536,28994815,103
28994816,28995071,114830
28995072,28995327,103
28995328,28995583,114830
28995584,28996095,449896
28996096,28996863,103
28996864,28997119,449896
28997120,28997375,103
28997376,28997887,114830
28997888,28998143,103
28998144,28998399,114830
28998400,28998655,103
28998656,28998911,114830
28998912,28999167,103
28999168,28999423,108994
28999424,28999679,114830
28999680,28999935,109383
28999936,29000191,107246
29000192,29000447,449885
29000448,29000703,103
29000704,29000959,107246
29000960,29002751,103
29002752,29003007,107246
29003008,29012479,103
29012480,29012991,449895
29012992,29013247,114830
29013248,29014783,103
29014784,29015039,449895
29015040,29015295,114830
29015296,29025023,103
29025024,29025279,114830
29025280,29026303,103
29026304,29026559,114830
29026560,29053695,103
29053696,29053951,30619
29053952,29073407,103
29073408,29073663,107714
29073664,29073919,103
29073920,29074175,125069
29074176,29077247,103
29077248,29077503,265311
29077504,29078015,103
29078016,29078271,25938
29078272,29078527,402895
29078528,29078783,25833
29078784,29085439,103
29085440,29085695,108220
29085696,29086207,103
29086208,29086463,107841
29086464,29089279,103
29089280,29089535,25938
29089536,29093119,103
29093120,29093375,25833
29093376,29093887,103
29093888,29094143,265311
29094144,29097983,103
29097984,29360127,104006
29360128,29884415,104026
29884416,29949951,21248
29949952,30015487,22883
30015488,30046975,24328
30046976,30047231,104025
30047232,30146559,24328
30146560,30307327,104137
30307328,30307583,105554
30307584,30408703,104137
30408704,30474239,22883
30474240,30474495,107777
30474496,30724351,22883
30724352,30724607,24913
30724608,30929919,22883
30929920,30930175,338003
30930176,31204607,22883
31204608,31204863,105675
31204864,31268863,22883
31268864,31269119,105657
31269120,31287295,22883
31287296,31287551,105679
31287552,31311359,22883
31311360,31311615,107777
31311616,31380735,22883
31380736,31380991,336673
31380992,31466751,22883
31466752,31467007,107777
31467008,31649279,22883
31649280,31649535,341545
31649536,32295679,22883
32295680,32295935,336673
32295936,32325887,22883
32325888,32326143,107825
32326144,32354815,22883
32354816,32355071,338003
32355072,32401151,22883
32401152,32401407,105655
32401408,32402175,22883
32402176,32402431,105655
32402432,32535551,22883
32535552,32535807,105894
32535808,32613887,22883
32613888,32614143,105949
32614144,32614399,22883
32614400,32614655,338003
32614656,32737023,22883
32737024,32737279,107777
32737280,33318399,22883
33318400,33318655,107825
